 name, category,description, lat,lng
 Газейски езера, lake,,41.73167,23.48583
 Дисилишко езеро, lake,,41.73361,23.50667
 Перлешки езера, lake,,41.75750,23.49639
 Даутово езеро, lake,,41.82889,23.33722
 Седемте рилски езера, lake,,42.20083,23.31583
 Градински езера, lake,,42.18750,23.22944
 Воденичарски езера, lake,,42.18639,23.24583
 Карагьол (Черното езеро), dam,,42.18528,23.25472
 Кривото езеро, lake,,42.18472,23.25861
 Калински езера, lake,,42.18167,23.26611
 Птичо езеро, lake,,42.21306,23.24778
 Отовишко езеро, lake,,42.20250,23.28389
 Скакавица, lake,,42.21500,23.30389
 Паниците, lake,,42.20000,23.32833
 Паничище, lake,,42.26278,23.29389
 Урдини езера, lake,,42.17972,23.32972
 Мальовишки езера, lake,,42.17944,23.36556
 Маломальовишки езера, lake,,42.18139,23.38278
 Свинското езеро, lake,,42.19389,23.39333
 Тихото езеро, lake,,42.18056,23.39639
 Страшното езеро, lake,,42.18000,23.40028
 Йончево езеро, lake,,42.19333,23.40667
 Лопушко езеро, lake,,42.18806,23.42694
 Поповокапско езеро, lake,,42.17833,23.41556
 Плиткото езеро, lake,,42.01917,23.43556
 Коджакарийца, lake,,42.06722,23.44861
 Сухото езеро, lake,,42.16611,23.41917
 Гьолска бачия, lake,,42.13111,23.40972
 Дяволските езера, lake,,42.12389,23.41083
 Мраморецко (Мермерско) езеро, lake,,42.11806,23.44083
 Черното езеро, lake,,42.12639,23.46083
 Смрадливото езеро, lake,,42.12111,23.47417
 Синьото езеро, lake,,42.10000,23.47833
 Рибни езера, lake,,42.11028,23.49083
 Чернополянски (Карааланишки) езера, lake,,42.08750,23.49056
 Канарското езеро, lake,,42.09972,23.50889
 Вапски езера, lake,,42.08389,23.51778
 Скалишки езера, lake,,42.07917,23.50167
 Сухото езеро, lake,,42.07194,23.55556
 Грънчар, lake,,42.12000,23.59167
 Ропалишки езера, lake,,42.14944,23.60306
 Маричини езера, lake,,42.16194,23.59611
 Леденото езеро, lake,,42.18194,23.58889
 Мусаленски езера, lake,,42.18639,23.58500
 Сухото езеро, lake,,42.55222,23.26833
 Боянско езеро, lake,,42.63583,23.26917
 Симеоновски езера, lake,,42.60722,23.32917
 Соукбунар, lake,,42.49083,23.63194
 Горно Габренско езеро, lake,,42.52167,23.58861
 Света Елена, lake,,42.35583,23.73500
 Скаленски езера, lake,,42.76944,26.65556
 Узунгерен, lake,,42.43417,27.46694
 Вая, lake,,42.50306,27.40278
 Атанасовско езеро, lake,,42.53083,27.47972
 Поморийско езеро, lake,,42.58389,27.62306
 Сребърна, lake,,44.10611,27.07583
 Чаирски езера, lake,,41.59306,24.44472
 Момчил юнак, lake,,41.69889,24.80750
 Драглишко езеро, lake,,41.92917,23.53778
 Бистраците, lake,,41.97750,23.07417
 Мърчаевско езеро, dam,,42.59306,23.16056
 Руенско езеро, lake,,42.01611,24.82472
 Беляковец, lake,,42.96306,25.22361
 Биволарско блато (Коридорите), marsh,,43.48417,24.55028
 Мандренско езеро, lake,,42.40611,27.36972
 Купенско езеро, lake,,42.72056,24.81667
 Панчарево, lake,,42.60000,23.40833
 Смолянски езера, lake,,41.62139,24.67778
 Якорудски езера, lake,,42.10000,23.58000
 Лебедови езера, lake,,41.47111,25.20806
 Еленски езера, lake,,42.17306,23.37194
 Караомеришки езера, lake,,42.09722,23.47361
 Кьоравишки езера, lake,,42.12417,23.48306
 Прекоречки езера, lake,,42.18056,23.39639
 Борово око Търговище, lake,,43.23586,26.57500
 Драгоманско блато, marsh,,42.93194,22.96194
 Долното езеро, lake,,43.03333,23.44028
 Горното езеро, lake,,43.02972,23.43667
 Третото езеро, lake,,43.01917,23.43667
 Дружба София, lake,,42.66389,23.40069
 Равнивръшко езеро, lake,,42.19194,23.74889
 Суходолско езеро, lake,,41.80583,23.36306
 Вира, lake,,42.14250,23.44583
 Бачиново Благоевград, lake,,42.03461,23.12861
 Шамака, lake,,42.73878,24.51522
 Червената локва, lake,,42.78767,24.55247
 Загорка Стара Загора, lake,,42.44492,25.63714
 Безденско Езеро, lake,,42.87819,23.10753
 Казански езера, lake,,42.16194,23.66889
 Баджала кая, rock_formation,,42.96722,26.54750
 Базалтови могили, rock_formation,,43.51639,25.24917
 Белоградчишки скали, rock_formation,,43.61889,22.68583
 Бигоровата скала, rock_formation,,42.70389,25.22111
 Бръснарският стол, rock_formation,,42.07778,26.32667
 Виканата скала, rock_formation,,42.76611,25.50194
 Винишки камък, rock_formation,,42.62750,25.53750
 Вкаменената гора, rock_formation,,41.56444,25.53417
 Водениците, rock_formation,,43.04500,27.23889
 Гарванов камък, rock_formation,,42.48792,24.53250
 Главата, rock_formation,,41.38267,25.22294
 Глухите камъни, rock_formation,,41.72694,25.95583
 Големият камък, rock_formation,,42.10500,27.10083
 Гораница, rock_formation,,42.50889,24.33861
 Грекински гьол, rock_formation,,42.46806,24.30361
 Грохотака, rock_formation,,42.84000,24.03083
 Гъбата, rock_formation,,41.38233,25.22642
 Гърбавата чешма, rock_formation,,43.09778,26.06056
 Дервишка могила, rock_formation,,41.92333,26.35750
 Джуглата Церово, rock_formation,,43.00589,23.34922
 Дикили таш, rock_formation,,43.71917,25.79806
 Дяволски мост, rock_formation,,41.65167,24.31417
 Елака, rock_formation,,42.82083,23.83944
 Жабата, rock_formation,,41.85806,23.80583
 Заского, rock_formation,,43.06667,23.10639
 Златните мостове, rock_formation,,42.60917,23.24028
 Казането, rock_formation,,42.45528,25.44056
 Камарата, rock_formation,,43.22806,23.91556
 Сватбата, rock_formation,,41.76583,23.70278
 Каменната тринога, rock_formation,,42.66139,25.05833
 Каменните гъби, rock_formation,,41.78444,25.43139
 Каменска Бърчина, rock_formation,,41.97083,27.48722
 Каялийски скали, rock_formation,,41.60028,23.80278
 Киселицата, rock_formation,,42.45000,24.35639
 Кован кая, rock_formation,,41.65389,25.87306
 Кожух, rock_formation,,41.46917,23.21667
 Кози камък, rock_formation,,41.73139,23.89417
 Коматински скали, rock_formation,,41.84333,22.99500
 Белият кон, rock_formation,,43.20611,26.51139
 Костадин тепе, rock_formation,,43.13333,26.08361
 Костенурката, rock_formation,,42.71361,27.26556
 Котлите, rock_formation,,42.93861,23.95639
 Купена, rock_formation,,41.65694,23.73000
 Кърджалийски пирамиди (Каменната сватба), rock_formation,,41.65694,25.39944
 Лакатнишки скали, rock_formation,,43.08917,23.38389
 Лозински дол, rock_formation,,42.13639,27.11361
 Лъвът, rock_formation,,41.38111,25.25750
 Мамула, rock_formation,,43.66333,26.15583
 Марков камък, rock_formation,,42.89611,25.85472
 Мечата глава, rock_formation,,41.95194,24.86028
 Мечките, rock_formation,,42.66917,25.38500
 Милева стена, rock_formation,,42.72500,25.68222
 Милкини скали, rock_formation,,42.49000,25.71944
 Момата, rock_formation,,41.69028,24.55389
 Момите, rock_formation,,42.63250,25.52806
 Настанска могила, rock_formation,,41.71444,24.42222
 Невястата, rock_formation,,42.15250,24.13861
 Орлите, rock_formation,,41.73278,23.23306
 Острата канара, rock_formation,,43.94889,27.01833
 Паунов камък, rock_formation,,42.64861,25.07417
 Паша дере, protected_area,,43.10583,27.92333
 Пашови скали, rock_formation,,42.04139,23.87500
 Пиростията, rock_formation,,41.78917,23.63778
 Побити камъни, rock_formation,,43.22639,27.70639
 Пробитият камък, rock_formation,,42.83292,26.70528
 Провъртеника, rock_formation,,43.19861,24.06583
 Професора, rock_formation,,42.92139,27.29861
 Реселешки кукли, rock_formation,,43.23139,24.07056
 Ритлите, rock_formation,,43.10917,23.62194
 Сарийска чука, rock_formation,,41.67806,24.58278
 Свинската глава, rock_formation,,42.92389,27.29611
 Седларката, rock_formation,,43.28333,24.29472
 Скален венец, rock_formation,,42.82306,25.48139
 Скален прозорец, rock_formation,,41.69556,25.27361
 Арабушка поляна, rock_formation,,42.47139,24.34056
 Габровица, rock_formation,,42.45111,24.34861
 Тъмното езеро, lake,,42.18400,23.60078
 Слона, rock_formation,,41.72083,24.42333
 Струпаница, rock_formation,,43.19194,24.14694
 Стъпката на Крали Марко, rock_formation,,41.36653,22.96553
 Трите братя, rock_formation,,42.70472,27.26278
 Турчанов камък, rock_formation,,42.50611,24.32083
 Урушки скали, rock_formation,,42.92889,26.46389
 Халката, rock_formation,,42.70444,26.35000
 Чепелев камък, rock_formation,,42.62250,25.54472
 Червеница, rock_formation,,43.18917,24.01000
 Черепишки скали, rock_formation,,43.10167,23.61639
 Черната скала, rock_formation,,42.18556,23.37694
 Чернялка, rock_formation,,43.33389,24.54583
 Чифликова нива, rock_formation,,42.88417,26.77028
 Чудните мостове, rock_formation,,41.81861,24.58111
 Чудните скали, rock_formation,,42.96722,27.29278
 Чуклите, rock_formation,,43.22472,23.94194
 Ярът, rock_formation,,42.57222,25.18361
 Сухата чешма, rock_formation,,43.90361,27.30556
 Шашкъните, rock_formation,,43.19222,27.45444
 Чатал кая, rock_formation,,42.94500,26.53361
 Чубрата, rock_formation,,42.93889,26.46778
 Слънчевата врата (Бащин камък), rock_formation,,42.57028,25.37722
 Градище, rock_formation,,41.63528,24.86250
 Добровански гъби, rock_formation,,42.84667,27.42639
 Калето, rock_formation,,41.46028,25.22472
 Кратера на вулкана, rock_formation,,42.49972,25.61583
 Огледната скала, rock_formation,,41.93028,25.31944
 Шапран дупка, rock_formation,,41.83028,24.88667
 Мадарски скални венци, rock_formation,,43.27833,27.11889
 Войнът, rock_formation,,43.94000,27.40306
 Скален комплекс Караджов камък, rock_formation,,41.82361,24.95250
 Рояшка скала, rock_formation,,43.07472,27.37722
 Мечата глава, rock_formation,,43.09750,27.36111
 Орлови скали, rock_formation,,41.86833,25.25222
 Зяпналият камък, rock_formation,,42.39750,27.49417
 Чакащата майка, rock_formation,,42.58667,24.37361
 Мечият камък, rock_formation,,42.58056,26.00000
 Вятърният камък, rock_formation,,41.48889,25.25000
 Радославова канара, rock_formation,,42.83889,26.57389
 Скалният мост, rock_formation,,41.84944,24.85111
 Черните скали, rock_formation,,42.05000,26.35611
 Крали Маркова дупка, rock_formation,,42.74361,24.72611
 Лиляч, rock_formation,,42.29556,22.87667
 Терзиеви порти, rock_formation,,42.89306,26.41611
 Лицето, rock_formation,,42.87889,26.37583
 Лалугера, rock_formation,,42.56667,24.34444
 Орела, rock_formation,,42.56611,24.34528
 Кобилини стени, rock_formation,,43.13306,23.46139
 Старопланинско Конче, rock_formation,,42.75222,24.36000
 Красивите скали, rock_formation,,41.65083,25.87111
 Богородичен камък, rock_formation,,41.74528,24.37167
 Богородична стъпка, rock_formation,,42.46361,25.49361
 Момина скала, rock_formation,,42.02944,24.65556
 Орфееви скали, rock_formation,,41.62472,24.68389
 Кончето, rock_formation,,41.78139,23.39306
 Света Троица, rock_formation,,43.12611,25.62000
 Червените скали Ловеч, rock_formation,,43.13108,24.72642
 Дивдядовски скали, rock_formation,,43.25028,26.92694
 Устието, rock_formation,,42.91806,25.32611
 Момини скали, rock_formation,,41.62083,25.46472
 Момини скали - Дряновски манастир, rock_formation,,42.95028,25.43528
 Провадийски скали, rock_formation,,43.17889,27.43556
 Синьото колело, rock_formation,,42.91750,24.24556
 Секторът с червата, rock_formation,,42.86722,24.30833
 Устето Велико Търново, rock_formation,,43.06961,25.63597
 Войнишки камък - Талим таш, rock_formation,,42.93611,26.46167
 Крокодила, rock_formation,,41.38203,25.22286
 Скакля, rock_formation,,43.03594,23.33072
 Крали Маркова купа, rock_formation,,42.73144,24.89181
 Гъбата, rock_formation,,42.79233,24.50744
 Бекови скали, rock_formation,,41.95653,24.39878
 Червената скала, rock_formation,,41.93517,24.37831
 Маркова стъпка, rock_formation,,42.56017,23.08639
 Казаните, rock_formation,,41.53961,25.51478
 Камината, rock_formation,,43.03067,23.37906
 Скален мост Дупката Ъглен, rock_formation,,43.19706,24.31692
 Окото, rock_formation,,43.24650,26.85125
 Марков камък, rock_formation,,42.07628,23.31144
 Градишка скала, rock_formation,,41.65628,23.83011
 Купените, rock_formation,,43.24906,24.02144
 Джермански пирамиди, earth_formation,,42.21722,23.09000
 Кресненски пирамиди, earth_formation,,41.72167,23.17889
 Кърлановски пирамиди, earth_formation,,41.54167,23.41917
 Кътински пирамиди, earth_formation,,42.84639,23.33028
 Мелнишки пирамиди, earth_formation,,41.51778,23.39667
 Стобски пирамиди, earth_formation,,42.09194,23.12167
 Айтоска кория, forest,,42.71250,27.26528
 Братия, forest,,42.62833,24.09028
 Богдан, forest,,42.60889,24.45333
 Света Троица, forest,,42.81806,24.03750
 Курията, forest,,42.78417,27.50417
 Церова гора, forest,,43.53694,26.15333
 Гори около Чудните мостове, forest,,41.79667,24.61306
